Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C=C1CC(=Cc2cccc3ccccc23)C(=C)c2ccccc21,2,1,40,30,2,"[30, 40]",0.0677225,0.0362463,0.0519844,"[0.0677225, 0.0362463]",0.0605972,0.03412435,0.047360774999999994,"[0.0605972, 0.03412435]",1,1,1.0,2,"[1, 1]","{'O=C1CC(=Cc2cccc3cccnc23)C(=O)c2ccccc21', 'O=C1CC(=Nc2cccc3cccnc23)C(=O)c2ccccc21'}",2,1.0
C=C1CC(=Cc2ccccc2)C(=C)C1c1ccccc1,6,2,70,20,3,"[20, 40, 70]",0.0448451,0.0,0.027696733333333334,"[0.0448451, 0.0382451, 0.0]",0.0415008,-0.011562,0.02202065,"[0.0415008, 0.03612315, -0.011562]",1,1,1.0,3,"[1, 1, 1]","{'O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(Cl)cc1', 'O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1', 'O=C1OC(=Cc2cccc([N+](=O)[O-])c2)C(=O)C1c1ccc(O)cc1'}",3,1.0
C=C1CC(=Cc2ccccc2)C(=C)c2cc(-c3ccccc3)cc21,2,2,160,160,1,[160],0.1648624,0.1648624,0.1648624,[0.1648624],-0.2156923,-0.2156923,-0.2156923,[-0.2156923],1,1,1.0,1,[1],{'O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21'},1,1.0
C=C1CC(=Cc2ccccc2)C(=C)c2cccc21,2,2,160,160,1,[160],0.1648624,0.1648624,0.1648624,[0.1648624],-0.2156923,-0.2156923,-0.2156923,[-0.2156923],1,1,1.0,1,[1],{'O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21'},1,1.0
C=C1CC(=Cc2ccccc2)C(=C)c2ccccc21,7,2,140,40,4,"[40, 50, 80, 140]",0.1352763,0.0198531,0.061737125,"[0.0198531, 0.0343848, 0.0574343, 0.1352763]",0.0508116,-0.13178195,-0.008978050000000029,"[0.0177311499999999, 0.027327, 0.0508116, -0.13178195]",1,1,1.0,4,"[1, 1, 1, 1]","{'O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21', 'O=C1CC(=Cc2ccccc2O)C(=O)c2ccccc21', 'O=C1OC(=Cc2ccccc2)C(=O)c2ccccc21', 'O=C1OC(=Cc2ccc(F)cc2)C(=O)c2ccccc21'}",4,1.0
C=C1CC(=Cc2ccccc2)C(=C)c2ccccc2C1,2,2,30,30,1,[30],0.0500769,0.0500769,0.0500769,[0.0500769],0.0429516,0.0429516,0.0429516,[0.0429516],1,1,1.0,1,[1],{'O=C1CC(=Cc2ccc(Cl)cc2)C(=O)c2ccccc2O1'},1,1.0
C=C1CC(=Cc2ccccc2)C=C(c2cccc2)C1,1,1,260,260,1,[260],0.2154674,0.2154674,0.2154674,[0.2154674],-0.2308732999999999,-0.2308732999999999,-0.2308732999999999,[-0.2308732999999999],1,1,1.0,1,[1],{'O=C1CC(=Cc2ccccc2)N=C(c2ccco2)O1'},1,1.0
C=C1CC(=Cc2ccccc2)C=C(c2ccccc2)C1,4,2,210,160,2,"[160, 210]",0.1615067,0.0794136,0.12046015,"[0.0794136, 0.1615067]",-0.2650541,-0.3011411,-0.2830976,"[-0.3011411, -0.2650541]",1,1,1.0,2,"[1, 1]","{'O=C1CC(=Cc2ccccc2O)N=C(c2ccccc2)O1', 'O=C1CC(=Cc2ccc(Br)cc2)N=C(c2ccccc2)O1'}",2,1.0
C=C1CC(=Cc2ccccc2)C=C1c1ccc(-c2ccccc2)cc1,1,1,160,160,1,[160],0.4188957,0.4188957,0.4188957,[0.4188957],0.0434366999999999,0.0434366999999999,0.0434366999999999,[0.0434366999999999],1,1,1.0,1,[1],{'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1'},1,1.0
C=C1CC(=Cc2ccccc2)C=C1c1ccccc1,10,4,190,140,4,"[140, 160, 170, 190]",0.4085542,0.3037838,0.3371349125,"[0.4085542, 0.33117825, 0.3037838, 0.3050234]",0.1453428,-0.1009708,-0.022087562499999977,"[0.1453428, -0.0445235499999999, -0.0881987, -0.1009708]",2,1,1.25,5,"[1, 2, 1, 1]","{'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1', 'O=C1OC(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'O=C1CC(=Cc2ccccc2O)N=C1c1ccc(Br)cc1', 'O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1'}",5,2.0
C=C1CC(=Cc2ccccc2)C=Cc2ccccc21,2,2,110,110,1,[110],0.1652506,0.1652506,0.1652506,[0.1652506],0.0920793999999999,0.0920793999999999,0.0920793999999999,[0.0920793999999999],1,1,1.0,1,[1],{'O=C1CC(=Cc2ccc(Cl)cc2)N=Cc2ccccc21'},1,1.0
C=C1CC(=Cc2ccccc2)CC(=C)C1c1ccccc1,2,2,60,60,1,[60],0.0129259,0.0129259,0.0129259,[0.0129259],0.0101695,0.0101695,0.0101695,[0.0101695],1,1,1.0,1,[1],{'O=C1CC(=Cc2ccccc2)OC(=O)C1c1ccc(Cl)cc1'},1,1.0
C=C1CC(=Cc2ccccc2)CC(=C)c2ccccc21,4,2,40,30,2,"[30, 40]",0.0192279,0.0070242,0.01312605,"[0.0192279, 0.0070242]",0.0121025999999999,0.00490225,0.008502424999999949,"[0.0121025999999999, 0.00490225]",1,1,1.0,2,"[1, 1]","{'O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21', 'O=C1OC(=Cc2ccccc2)C(O)C(=O)c2ccccc21'}",2,1.0
C=C1CC(=Cc2ccccc2)Cc2ccccc21,2,2,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0071424,-0.0071424,-0.0071424,[-0.0071424],1,1,1.0,1,[1],{'O=C1OC(=Cc2ccccc2)C(O)c2ccccc21'},1,1.0
C=C1CC(=Cc2ccccc2)c2ccccc21,4,2,100,70,3,"[70, 80, 100]",0.1007828,0.0,0.05685846666666666,"[0.1007828, 0.0, 0.0697926]",0.0910627,-0.0066976,0.0418331833333333,"[0.0910627, -0.0066976, 0.0411344499999999]",1,1,1.0,3,"[1, 1, 1]","{'O=C1OC(=Cc2cccc(Cl)c2)c2ccc(Cl)cc21', 'O=C1OC(=Cc2ccccc2)c2ccccc21', 'O=C1OC(=Cc2ccccc2)c2cccnc21'}",3,1.0
C=C1CC(C(=C)Cc2ccccc2)C2CCCCC12,1,1,70,70,1,[70],0.0004951,0.0004951,0.0004951,[0.0004951],-0.0110669,-0.0110669,-0.0110669,[-0.0110669],1,1,1.0,1,[1],{'O=C1ON(C(=O)Nc2ccccc2)C2CCCCC12'},1,1.0
C=C1CC(C(=C)Cc2ccccc2)c2ccccc21,2,2,40,40,1,[40],0.0009817,0.0009817,0.0009817,[0.0009817],-0.001636,-0.001636,-0.001636,[-0.001636],1,1,1.0,1,[1],{'O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'},1,1.0
C=C1CC(C2C(=C)Cc3ccccc3C2=C)C(=C)c2ccccc21,1,1,110,110,1,[110],0.0117702,0.0117702,0.0117702,[0.0117702],-0.0821226,-0.0821226,-0.0821226,[-0.0821226],1,1,1.0,1,[1],{'O=C1OC(C2C(=O)Oc3ccccc3C2=O)C(=O)c2ccccc21'},1,1.0
C=C1CC(C2CC(=C)c3ccccc3C2=C)Cc2ccccc21,1,1,110,110,1,[110],0.0150312,0.0150312,0.0150312,[0.0150312],-0.0788616,-0.0788616,-0.0788616,[-0.0788616],1,1,1.0,1,[1],{'O=C1CC(C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'},1,1.0
C=C1CC(C2CCCC2=C)Cc2ccccc21,2,2,10,10,1,[10],0.0031669,0.0031669,0.0031669,[0.0031669],-0.0035284,-0.0035284,-0.0035284,[-0.0035284],1,1,1.0,1,[1],{'NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'},1,1.0
C=C1CC(C2CCc3ccccc3C2)C1,2,2,30,30,1,[30],0.0009025,0.0009025,0.0009025,[0.0009025],-0.0092216,-0.0092216,-0.0092216,[-0.0092216],1,1,1.0,1,[1],{'COC(=O)C1(C2CC(=O)O2)CSc2ccccc2C1'},1,1.0
C=C1CC(C2Cc3ccccc3C2)C(=C)c2ccccc21,1,1,40,40,1,[40],0.0055616,0.0055616,0.0055616,[0.0055616],0.00343965,0.00343965,0.00343965,[0.00343965],1,1,1.0,1,[1],{'O=C1OC(C2Cc3ccccc3O2)C(=O)c2ccccc21'},1,1.0
C=C1CC(C2Cc3ccccc3C2=C)C(=C)c2ccccc21,1,1,110,110,1,[110],0.0330912,0.0330912,0.0330912,[0.0330912],-0.0608016,-0.0608016,-0.0608016,[-0.0608016],1,1,1.0,1,[1],{'O=C1OC(C2Nc3ccccc3C2=O)C(=O)c2ccccc21'},1,1.0
C=C1CC(C2Cc3ccccc3CC2=C)C(=C)c2ccccc21,1,1,110,110,1,[110],0.0114885,0.0114885,0.0114885,[0.0114885],-0.0824043,-0.0824043,-0.0824043,[-0.0824043],1,1,1.0,1,[1],{'O=C1OC(C2Nc3ccccc3OC2=O)C(=O)c2ccccc21'},1,1.0
C=C1CC(CCc2ccccc2)C(c2ccccc2)C1,2,2,40,40,1,[40],0.0009097,0.0009097,0.0009097,[0.0009097],-0.001708,-0.001708,-0.001708,[-0.001708],1,1,1.0,1,[1],{'O=CCCC1(CCc2ccccc2)NC(=O)NC1c1ccc(Cl)cc1'},1,1.0
C=C1CC(Cc2ccccc2)=CC1=Cc1ccccc1,2,2,170,170,1,[170],0.2259023,0.2259023,0.2259023,[0.2259023],-0.1660802,-0.1660802,-0.1660802,[-0.1660802],1,1,1.0,1,[1],{'O=C1OC(Cc2ccccc2)=NC1=Cc1ccc(O)cc1'},1,1.0
C=C1CC(Cc2ccccc2)C(=C)C1Cc1ccccc1,2,2,60,60,1,[60],0.0005586,0.0005586,0.0005586,[0.0005586],-0.0043133,-0.0043133,-0.0043133,[-0.0043133],1,1,1.0,1,[1],{'COCc1ccc(CC2CC(=O)N(Cc3ccccc3)C2=O)cc1'},1,1.0
C=C1CC(Cc2ccccc2)C(=C)C1c1ccccc1,1,1,10,10,1,[10],0.0031799,0.0031799,0.0031799,[0.0031799],-0.0035154,-0.0035154,-0.0035154,[-0.0035154],1,1,1.0,1,[1],{'O=C1NC(Cc2ccccc2)C(=O)C1c1ccccc1'},1,1.0
C=C1CC(Cc2ccccc2)C(=C)c2ccccc21,1,1,20,20,1,[20],0.0081583,0.0081583,0.0081583,[0.0081583],0.004814,0.004814,0.004814,[0.004814],1,1,1.0,1,[1],{'O=C1OC(Cc2ccccc2)C(=O)c2ccccc21'},1,1.0
C=C1CC(Cc2ccccc2)C(c2ccccc2)C1,2,2,40,40,1,[40],0.0011713,0.0011713,0.0011713,[0.0011713],-0.0014464,-0.0014464,-0.0014464,[-0.0014464],1,1,1.0,1,[1],{'O=CC1(Cc2ccccc2O)CC(=O)NC1c1ccccc1'},1,1.0
C=C1CC(Cc2ccccc2)c2ccccc21,3,2,50,20,2,"[20, 50]",0.0017226,0.0,0.0008613,"[0.0, 0.0017226]",-0.0034858,-0.0054198,-0.0044528,"[-0.0034858, -0.0054198]",1,1,1.0,2,"[1, 1]","{'O=C1OC(Cc2ccccc2)c2ccccc21', 'COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'}",2,1.0
C=C1CC(c2cccc2)=CC1=C(Cc1cccc1)c1cccc1,2,2,220,220,1,[220],0.4504771,0.4504771,0.4504771,[0.4504771],0.0114075,0.0114075,0.0114075,[0.0114075],2,2,2.0,2,[2],"{'O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccc[nH]1)c1ccco1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccc[nH]1)c1ccco1'}",2,1.0
C=C1CC(c2cccc2)=CC1=C(Cc1cccc1)c1ccccc1,2,2,220,220,1,[220],0.3388758,0.3388758,0.3388758,[0.3388758],-0.10303065,-0.10303065,-0.10303065,[-0.10303065],1,1,1.0,1,[1],{'O=C1OC(c2ccco2)=NC1=C(Nc1cccs1)c1ccc(Br)cc1'},1,1.0
C=C1CC(c2cccc2)=CC1=C(Cc1ccccc1)c1cccc1,3,1,230,160,3,"[160, 200, 230]",0.4259502,0.4047689,0.4134643,"[0.4047689, 0.4259502, 0.4096738]",0.0293099,-0.0298171999999999,0.0031525833333333336,"[0.0293099, 0.0099650499999999, -0.0298171999999999]",1,1,1.0,3,"[1, 1, 1]","{'O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccccn1)c1ccc[nH]1'}",3,1.0
C=C1CC(c2cccc2)=CC1=C(Cc1ccccc1)c1ccccc1,1,1,310,310,1,[310],0.3947239,0.3947239,0.3947239,[0.3947239],-0.0602312999999999,-0.0602312999999999,-0.0602312999999999,[-0.0602312999999999],1,1,1.0,1,[1],{'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccccc1'},1,1.0
C=C1CC(c2cccc2)=CC1=C1Cc2ccccc2C1=C,1,1,120,120,1,[120],0.3870356,0.3870356,0.3870356,[0.3870356],0.2922417499999999,0.2922417499999999,0.2922417499999999,[0.2922417499999999],1,1,1.0,1,[1],{'O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2C1=O'},1,1.0
C=C1CC(c2cccc2)=CC1=C1Cc2ccccc2CC1=C,7,3,310,160,4,"[160, 180, 210, 310]",0.4503406,0.4102557,0.4303965625,"[0.41900355, 0.4419864, 0.4503406, 0.4102557]",0.04378735,-0.0446995,0.012332337499999974,"[0.04378735, 0.0217750999999999, 0.0284664, -0.0446995]",2,2,1.25,5,"[2, 1, 1, 1]","{'O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc[nH]2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O'}",5,1.0
C=C1CC(c2cccc2)=CC1=Cc1cccc1,14,4,330,180,9,"[180, 190, 220, 230, 240, 250, 270, 300, 330]",0.4688555,0.0,0.3850574277777778,"[0.4174058, 0.4059942, 0.43266575, 0.4593536, 0.4241721, 0.0, 0.4587099, 0.39836, 0.4688555]",0.0461000999999999,-0.4439709,-0.04430311666666668,"[-0.0097065, 0.0042401, -0.01039835, 0.024013, 0.0063417, -0.4439709, 0.0461000999999999, -0.0416277999999999, 0.0262805999999999]",4,1,1.5555555555555556,14,"[1, 1, 2, 4, 1, 1, 1, 2, 1]","{'O=C1OC(c2ccco2)=NC1=Cc1cccs1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccco1', 'O=C1OC(c2ccco2)=NC1=Cc1ccco1', 'O=C1NC(c2ccco2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2nc[nH]n2)=NC1=Cc1cccs1', 'O=C1OC(c2cccs2)=NC1=Cc1cccs1', 'O=C1NC(c2ccco2)=NC1=Cc1ccco1', 'O=C1NC(c2cccs2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccco2)=NC1=Cc1cccs1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2cccs2)=NC1=Cc1ccco1', 'O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'O=C1CC(c2ccco2)=NC1=Cc1cccs1', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccc[nH]1'}",14,4.0
C=C1CC(c2cccc2)=CC1=Cc1ccccc1,26,9,400,180,9,"[180, 190, 200, 210, 230, 240, 250, 280, 400]",0.4142188,0.3869793,0.3986910055555556,"[0.3869793, 0.38991695, 0.3930781, 0.4025068, 0.4142188, 0.4015172, 0.398175, 0.3917254, 0.4101015]",-0.0220848999999999,-0.0540131999999999,-0.03307091666666661,"[-0.0425424999999999, -0.0245196499999999, -0.0251211, -0.024054, -0.0252721999999999, -0.0220848999999999, -0.0457959, -0.0540131999999999, -0.0342348]",5,5,1.7777777777777777,16,"[5, 4, 1, 1, 1, 1, 1, 1, 1]","{'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(O)cc1', 'O=C1OC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Br)cc1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1Cl'}",16,1.0
C=C1CC(c2ccccc2)=CC(=C2C(=C)Cc3ccccc32)C1,2,2,140,140,1,[140],0.3366973,0.3366973,0.3366973,[0.3366973],0.0734858999999999,0.0734858999999999,0.0734858999999999,[0.0734858999999999],1,1,1.0,1,[1],{'O=C1CC(=C2C(=O)Oc3ccccc32)N=C(c2ccc(Br)cc2)N1'},1,1.0
C=C1CC(c2ccccc2)=CC(=C2Cc3ccccc3CC2=C)C1,2,1,140,90,2,"[90, 140]",0.3292778,0.3110414,0.3201596,"[0.3292778, 0.3110414]",0.3024218,0.04783,0.1751259,"[0.3024218, 0.04783]",1,1,1.0,2,"[1, 1]","{'O=C1NC(c2ccccc2)=NC(=C2Nc3ccccc3OC2=O)O1', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=C(c2ccccc2)O1'}",2,1.0
C=C1CC(c2ccccc2)=CC1=C(Cc1ccccc1)c1cccc1,5,2,390,190,3,"[190, 240, 390]",0.4279783,0.4106276,0.4186902666666667,"[0.4106276, 0.4279783, 0.4174649]",0.0101478999999999,-0.0330485999999999,-0.004675733333333367,"[0.0088734999999999, 0.0101478999999999, -0.0330485999999999]",1,1,1.0,3,"[1, 1, 1]","{'O=C1OC(c2ccc(Cl)cc2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccccc2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1'}",3,1.0
C=C1CC(c2ccccc2)=CC1=C(Cc1ccccc1)c1ccccc1,2,2,200,200,1,[200],0.3368576,0.3368576,0.3368576,[0.3368576],-0.0813416,-0.0813416,-0.0813416,[-0.0813416],1,1,1.0,1,[1],{'O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1'},1,1.0
C=C1CC(c2ccccc2)=CC1=C1C(=C)Cc2ccccc21,3,3,140,140,1,[140],0.4252127,0.4252127,0.4252127,[0.4252127],0.1655452,0.1655452,0.1655452,[0.1655452],2,2,2.0,2,[2],"{'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc21', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc21'}",2,1.0
C=C1CC(c2ccccc2)=CC1=C1C=Cc2ccccc21,2,2,130,130,1,[130],0.3240579,0.3240579,0.3240579,[0.3240579],0.1062273,0.1062273,0.1062273,[0.1062273],1,1,1.0,1,[1],{'O=CC1=Cc2ccccc2C1=C1C=C(c2ccccc2)OC1=O'},1,1.0
C=C1CC(c2ccccc2)=CC1=C1Cc2ccccc2C1=C,18,5,190,90,6,"[90, 120, 130, 140, 160, 190]",0.4126927,0.2374104,0.33425119166666667,"[0.4126927, 0.32260455, 0.3848283, 0.408645, 0.2393262, 0.2374104]",0.3858367,-0.1685838,0.10729657499999999,"[0.3858367, 0.2397430499999999, 0.1790345, 0.1489775, -0.1412285, -0.1685838]",3,1,1.6666666666666667,10,"[1, 2, 3, 2, 1, 1]","{'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2C1=O', 'O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21', 'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21', 'O=C1OC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1OC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O'}",10,3.0
C=C1CC(c2ccccc2)=CC1=C1Cc2ccccc2CC1=C,37,10,200,150,6,"[150, 160, 170, 180, 190, 200]",0.43699265,0.4021559999999999,0.4228947916666666,"[0.4278838, 0.4021559999999999, 0.4316898, 0.43699265, 0.4211572, 0.4174893]",0.0913427,0.00623445,0.0353212833333333,"[0.0913427, 0.0269397999999999, 0.0478241, 0.0181840999999999, 0.02140255, 0.00623445]",5,5,3.1666666666666665,19,"[5, 2, 3, 2, 2, 5]","{'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O'}",19,1.0
C=C1CC(c2ccccc2)=CC1=Cc1cccc1,19,3,480,200,10,"[200, 220, 240, 260, 310, 320, 410, 440, 460, 480]",0.4741193,0.3071671,0.43133083,"[0.3071671, 0.4608407, 0.417608, 0.4337703, 0.460479, 0.4723485, 0.470666, 0.4741193, 0.4612985, 0.3550109]",0.03185895,-0.1110320999999999,-0.00930425000000001,"[-0.1110320999999999, 0.0209314999999999, -0.0059941, -0.0144985, 0.0084134, 0.0261676, 0.02678735, 0.03185895, 0.0082572999999999, -0.0839339]",2,1,1.3,13,"[1, 1, 1, 2, 1, 2, 2, 1, 1, 1]","{'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccco1', 'S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccco1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1ccco1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccccc2)=NC1=Cc1cccs1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1cccs1', 'O=C1NC(c2ccccc2)=NC1=Cc1ccco1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccco1', 'O=C1NC(c2ccccc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccco1', 'O=C1CC(c2ccccc2)=NC1=Cc1ccco1'}",13,2.0
