Smiles,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step,TSNEx,TSNEy
Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,390,21.771112,18.555395
COCC1=CC1=CC(=O)c1ccc(-c2ccccc2OC)o1,1,2.7777777777777777,1,2.7777777777777777,0.1588785046728972,0.0,0.0,0.0,0.0,22,0.0,110,-16.589907,-6.6977324
Brc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1684210526315789,0.0,0.0,0.0,0.0,22,0.0,450,23.632841,-5.8432364
O=C1OC(c2ccco2)=NC1=Cc1ccco1,1,6.666666666666667,1,6.666666666666667,0.1538461538461538,0.0,0.0,0.0,0.0,17,0.0,270,-15.378355,15.737605
O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1,1,2.0,1,2.0,0.1504424778761062,0.0,0.0,0.0,0.0,23,0.0,20,-13.936509,-9.042295
O=C1NC(O)=NC1=Cc1ccc(Cl)cc1,1,4.0,1,4.0,0.16,0.0,0.0,0.0,0.0,15,0.0,440,-21.987007,8.511192
O=c1[nH]c2ccccc2s1,1,4.166666666666666,1,4.166666666666666,0.2166666666666666,0.0,0.0,0.0,0.0,10,0.0,210,-9.07743,-3.6304076
COc1cc(-c2oc(-c3ccccc3)c3ccccc23)cc(OC)c1OC,1,4.761904761904762,1,4.761904761904762,0.1698113207547169,0.0,0.0,0.0,0.0,27,0.0,490,25.743883,7.2080913
Clc1ccc(-c2oc(-c3ccccc3)c3cccc(Br)c23)cc1Cl,1,4.0,1,4.0,0.1862745098039215,0.0,0.0,0.0,0.0,24,0.0,440,21.669481,8.074003
O=C1OC(=Cc2ccco2)N=C1c1ccccn1,1,4.166666666666666,1,4.166666666666666,0.1595744680851064,0.0,0.0,0.0,0.0,18,0.0,190,-12.495343,11.915493
O=C1C=CC(=Cc2ccccc2O)OC(=O)C1,1,1.9230769230769231,1,1.9230769230769231,0.1904761904761904,0.0,0.0,0.0,0.0,17,0.0,60,-17.112633,0.32016125
O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1827956989247312,0.0,0.0,0.0,0.0,20,0.0,140,-15.947416,-12.469304
O=C1C=C(Nc2ccnc3cccnc23)C(=O)c2ccc([N+](=O)[O-])cc21,1,2.702702702702702,1,2.702702702702702,0.1048387096774193,0.0,0.0,0.0,0.0,26,0.0,100,-28.14971,-17.819378
O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.1262135922330097,0.0,0.0,0.0,0.0,21,0.0,210,-21.841064,18.055208
CCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,6.666666666666667,1,6.666666666666667,0.1634615384615384,0.0,0.0,0.0,0.0,23,0.0,270,12.913491,4.6901193
CC1C(=O)c2ccccc2C(=O)c2ccccc21,1,1.851851851851852,1,1.851851851851852,0.1785714285714285,0.0,0.0,0.0,0.0,18,0.0,80,-20.44951,-9.281717
O=C1OC(c2ccco2)=NC1=Cc1ccc[nH]1,1,4.166666666666666,1,4.166666666666666,0.1397849462365591,0.0,0.0,0.0,0.0,17,0.0,330,-14.99731,15.985013
CC(=O)Nc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,26,0.0,480,29.701666,-9.166128
O=C1NC(c2ccco2)=NC1=Cc1cccs1,1,5.0,1,5.0,0.2022471910112359,0.0,0.0,0.0,0.0,17,0.0,240,-17.235859,13.621021
O=C1c2ccccc2OC2(CC2)c2ccccc21,1,2.0408163265306123,1,2.0408163265306123,0.2093023255813953,0.0,0.0,0.0,0.0,18,0.0,70,-21.944443,-6.429978
COc1cc(-c2oc(-c3ccccc3)c3ccccc23)ccc1OC(C)=O,1,4.0,1,4.0,0.1801801801801801,0.0,0.0,0.0,0.0,27,0.0,200,27.964954,5.408027
O=C(O)c1ccc(C2CCc3ccccc32)cc1,1,2.0408163265306123,1,2.0408163265306123,0.1860465116279069,0.0,0.0,0.0,0.0,18,0.0,70,-13.08195,-6.5664773
O=C1OC(c2ccccc2F)c2ccccc21,1,2.0,1,2.0,0.2077922077922078,0.0,0.0,0.0,0.0,17,0.0,30,-16.847672,-14.995625
CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)o1,1,3.4482758620689653,1,3.4482758620689653,0.1538461538461538,0.0,0.0,0.0,0.0,23,0.0,500,16.08865,15.572924
OC(c1ccccc1)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1382113821138211,0.0,0.0,0.0,0.0,30,0.0,330,28.984493,-13.034957
COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1OC,1,6.666666666666667,1,6.666666666666667,0.1517857142857142,0.0,0.0,0.0,0.0,26,0.0,270,28.866749,14.609369
COCC1=CC1(C)SC(=O)Cc1coc2ccccc12,1,1.9230769230769231,1,1.9230769230769231,0.1919191919191919,0.0,0.0,0.0,0.0,20,0.0,10,-4.664423,-1.7691659
Cc1ccc(-c2oc(-c3ccc(S(C)(=O)=O)o3)c3ccccc23)cc1,1,5.0,1,5.0,0.1682242990654205,0.0,0.0,0.0,0.0,25,0.0,310,12.318708,8.68491
COc1cc(-c2oc(-c3ccccc3)c3cc(F)ccc23)cc(OC)c1OC,1,3.4482758620689653,1,3.4482758620689653,0.1621621621621621,0.0,0.0,0.0,0.0,28,0.0,450,24.122889,14.013832
COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1717171717171717,0.0,0.0,0.0,0.0,23,0.0,250,24.99863,-7.629751
O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21,1,3.225806451612903,1,3.225806451612903,0.1623931623931624,0.0,0.0,0.0,0.0,25,0.0,160,-24.545263,13.226362
CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1621621621621621,0.0,0.0,0.0,0.0,26,0.0,370,27.248497,22.146559
O=C1NC(c2ccccn2)=NC1=Cc1ccccc1,1,3.225806451612903,1,3.225806451612903,0.2325581395348837,0.0,0.0,0.0,0.0,19,0.0,160,-19.454332,12.033335
O=C1NC(O)(C(F)(F)F)c2ccccc2C1Br,1,1.851851851851852,1,1.851851851851852,0.2297297297297297,0.0,0.0,0.0,0.0,17,0.0,80,-12.768526,-5.119533
CS(=O)(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1,1,4.166666666666666,1,4.166666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,25,0.0,340,12.297431,8.9417
O=C1OC(c2cccs2)=NC1=Cc1cccs1,1,4.166666666666666,1,4.166666666666666,0.1797752808988764,0.0,0.0,0.0,0.0,17,0.0,190,-16.582994,16.380789
CN(C)c1cccc2c1CCC(=O)C2=Cc1ccccc1,1,2.0,1,2.0,0.2,0.0,0.0,0.0,0.0,21,0.0,30,-18.595028,2.6602519
COC(=O)Oc1nc(-c2ccccc2)oc1-c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.1789473684210526,0.0,0.0,0.0,0.0,22,0.0,90,5.553293,-0.8593082
CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.2,0.0,0.0,0.0,0.0,26,0.0,210,23.399483,20.452856
CCOc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(C)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1120689655172413,0.0,0.0,0.0,0.0,26,0.0,420,27.66382,18.404476
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Cl)cc1,1,4.0,1,4.0,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,120,-31.967407,-10.066157
O=C1CC(CC(=O)c2ccc3ccccc3n2)CN1,1,2.0,1,2.0,0.202127659574468,0.0,0.0,0.0,0.0,19,0.0,30,-6.221133,-5.853414
O=CC1=Cc2ccccc2C(=O)C1(O)Cc1ccc(Cl)cc1,1,1.9230769230769231,1,1.9230769230769231,0.2127659574468085,0.0,0.0,0.0,0.0,22,0.0,60,-16.595003,-2.0387752
FC1(F)OC2c3ccccc3CC1(F)c1ccccc12,1,2.702702702702702,1,2.702702702702702,0.15625,0.0,0.0,0.0,0.0,20,0.0,100,-12.891499,-8.548013
O=CN1C(=O)C(Cc2ccco2)CC1c1ccccc1,1,1.96078431372549,1,1.96078431372549,0.1632653061224489,0.0,0.0,0.0,0.0,20,0.0,40,-9.330024,-6.177385
O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1,1,1.9230769230769231,1,1.9230769230769231,0.1595744680851064,0.0,0.0,0.0,0.0,19,0.0,50,-18.56113,-6.156949
CCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1,1,2.7777777777777777,1,2.7777777777777777,0.1894736842105263,0.0,0.0,0.0,0.0,22,0.0,380,15.616921,-3.9240308
O=C(CCC(=O)c1ccccc1)Nc1cccs1,1,1.96078431372549,1,1.96078431372549,0.1648351648351648,0.0,0.0,0.0,0.0,18,0.0,40,-4.3145127,-12.312549
CC(C)C1COC(=O)N1C(=O)c1ccc(-c2ccccc2O)o1,1,2.0408163265306123,1,2.0408163265306123,0.1844660194174757,0.0,0.0,0.0,0.0,23,0.0,70,-16.232054,-4.1407633
O=C(O)c1ccc([N+](=O)[O-])cc1S(=O)(=O)c1ccc(O)cc1,1,2.564102564102564,1,2.564102564102564,0.1170212765957446,0.0,0.0,0.0,0.0,22,0.0,140,-7.7019267,-9.020093
COSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,5.555555555555555,1,5.555555555555555,0.1650485436893204,0.0,0.0,0.0,0.0,23,0.0,370,13.410205,3.9360993
Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)cc(C)c1O,1,3.7037037037037033,1,3.7037037037037033,0.1553398058252427,0.0,0.0,0.0,0.0,24,0.0,430,22.042282,-0.26860863
O=C1C=NC(=C2Nc3ccccc3C2=O)O1,1,2.7777777777777777,1,2.7777777777777777,0.2051282051282051,0.0,0.0,0.0,0.0,16,0.0,110,-29.443342,-6.806282
COOc1ccc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1441441441441441,0.0,0.0,0.0,0.0,25,0.0,390,20.515905,23.129961
COc1ccc(-c2oc(-c3ccc(OC)c(OC)c3)c3ccccc23)cc1,1,5.0,1,5.0,0.1478260869565217,0.0,0.0,0.0,0.0,27,0.0,290,30.994762,4.67294
COCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1743119266055046,0.0,0.0,0.0,0.0,25,0.0,360,30.642723,-5.6385217
N#CC1=C(c2ccccc2O)C(=O)N(Cc2ccccc2)C1=O,1,2.0408163265306123,1,2.0408163265306123,0.1359223300970873,0.0,0.0,0.0,0.0,23,0.0,70,-19.255785,-2.5287008
COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1,1,2.7777777777777777,1,2.7777777777777777,0.1592920353982301,0.0,0.0,0.0,0.0,24,0.0,380,14.4783325,5.961732
COC(=O)C1(c2ccc(Br)cc2)N=C(C)C(=O)O1,1,3.7037037037037033,1,3.7037037037037033,0.175,0.0,0.0,0.0,0.0,18,0.0,430,-10.676027,6.491127
CC1C(=O)C(CC(C)(C)C)SS(=O)(=O)c2ccccc21,1,1.9230769230769231,1,1.9230769230769231,0.1555555555555555,0.0,0.0,0.0,0.0,20,0.0,10,-12.471452,-4.8630433
O=C1OC(c2cccs2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2022471910112359,0.0,0.0,0.0,0.0,18,0.0,190,-16.915567,16.78724
O=C1Cc2ccccc2C(=O)c2c([nH]c3ccccc23)C1,1,2.564102564102564,1,2.564102564102564,0.1481481481481481,0.0,0.0,0.0,0.0,21,0.0,90,-16.875093,-11.450082
CS(=O)(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1666666666666666,0.0,0.0,0.0,0.0,26,0.0,490,24.954533,-7.879596
COc1cc(-c2oc(-c3ccccc3)c3ccc(C)cc23)co1,1,5.0,1,5.0,0.1764705882352941,0.0,0.0,0.0,0.0,23,0.0,310,26.328869,17.13589
CCCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.1619047619047619,0.0,0.0,0.0,0.0,24,0.0,440,25.608072,-5.7605076
COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC,1,4.0,1,4.0,0.1698113207547169,0.0,0.0,0.0,0.0,25,0.0,440,28.06322,5.522802
CCCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,5.263157894736842,1,5.263157894736842,0.1636363636363636,0.0,0.0,0.0,0.0,25,0.0,320,29.685787,-6.439258
CCC1c2ccccc2C(=O)C1(O)C(=O)OC,1,1.9230769230769231,1,1.9230769230769231,0.2533333333333333,0.0,0.0,0.0,0.0,17,0.0,50,-15.133425,-5.1926517
O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1,1,1.9230769230769231,1,1.9230769230769231,0.1588785046728972,0.0,0.0,0.0,0.0,24,0.0,50,-19.318523,-14.680355
Clc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,490,21.564478,18.736626
O=C1C=CC2C(=O)C1COc1ccccc12,1,2.0408163265306123,1,2.0408163265306123,0.160919540229885,0.0,0.0,0.0,0.0,16,0.0,70,-13.7957945,-7.0972953
CCOc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1545454545454545,0.0,0.0,0.0,0.0,25,0.0,290,32.35546,-9.889844
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O,1,4.166666666666666,1,4.166666666666666,0.17,0.0,0.0,0.0,0.0,23,0.0,180,16.495237,4.3094044
Cc1[nH]nc2ccccc12,1,2.0408163265306123,1,2.0408163265306123,0.2372881355932203,0.0,0.0,0.0,0.0,10,0.0,70,-5.7965326,-3.284365
O=C1Oc2ccc(F)cc2C1=C1OC(=O)c2ncccc21,1,2.564102564102564,1,2.564102564102564,0.1313131313131313,0.0,0.0,0.0,0.0,21,0.0,140,-23.635191,-0.52757275
O=C1Cc2ccccc2OC1O,1,2.702702702702702,1,2.702702702702702,0.234375,0.0,0.0,0.0,0.0,12,0.0,100,-12.801017,-7.397829
CCC1(O)c2ccccc2C(=O)c2ccc(OC)cc21,1,1.96078431372549,1,1.96078431372549,0.1684210526315789,0.0,0.0,0.0,0.0,20,0.0,40,-22.325758,-4.99795
Cc1cc(=O)oc2cc(OC(=O)C=Cc3ccccc3)ccc12,1,3.8461538461538463,1,3.8461538461538463,0.1851851851851851,0.0,0.0,0.0,0.0,23,0.0,130,-17.147827,4.4610596
COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12,1,1.9230769230769231,1,1.9230769230769231,0.2272727272727272,0.0,0.0,0.0,0.0,20,0.0,60,3.924858,-6.4992895
O=C1Cc2ccccc2C(=O)C1(F)C(=O)Oc1ccccc1,1,2.702702702702702,1,2.702702702702702,0.1855670103092783,0.0,0.0,0.0,0.0,22,0.0,100,-16.494928,-10.605474
CSc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)o1,1,4.166666666666666,1,4.166666666666666,0.1634615384615384,0.0,0.0,0.0,0.0,23,0.0,340,16.311972,14.836843
O=C1Oc2ccccc2NC1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.1752577319587628,0.0,0.0,0.0,0.0,21,0.0,140,-29.904959,-8.284209
COc1ccc(-c2oc(-c3ccccc3)c3cccc(OC)c23)cc1O,1,3.7037037037037033,1,3.7037037037037033,0.1696428571428571,0.0,0.0,0.0,0.0,26,0.0,430,25.06149,9.874933
Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1018518518518518,0.0,0.0,0.0,0.0,24,0.0,170,19.034307,25.094921
O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1,1,4.166666666666666,1,4.166666666666666,0.146551724137931,0.0,0.0,0.0,0.0,23,0.0,170,-10.969706,13.581685
CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(F)cc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1869158878504672,0.0,0.0,0.0,0.0,26,0.0,480,23.314682,16.929213
O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1,1,3.225806451612903,1,3.225806451612903,0.174757281553398,0.0,0.0,0.0,0.0,24,0.0,160,20.313826,-3.2998939
O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1,1,3.225806451612903,1,3.225806451612903,0.1666666666666666,0.0,0.0,0.0,0.0,24,0.0,160,-28.880724,2.925916
O=C1Cc2ccccc2N2C(=O)CC12,1,2.702702702702702,1,2.702702702702702,0.1710526315789473,0.0,0.0,0.0,0.0,14,0.0,100,-12.721376,-10.518188
COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.333333333333333,1,3.333333333333333,0.1588785046728972,0.0,0.0,0.0,0.0,25,0.0,150,22.028313,-8.855711
O=C1CCC(C2(CC(=O)c3ccccc3)OCCO2)C(=O)C1,1,2.0408163265306123,1,2.0408163265306123,0.2210526315789473,0.0,0.0,0.0,0.0,22,0.0,70,-5.669568,-13.799001
O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O,1,3.225806451612903,1,3.225806451612903,0.1666666666666666,0.0,0.0,0.0,0.0,25,0.0,160,-37.533222,-4.372306
CC(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.18,0.0,0.0,0.0,0.0,24,0.0,420,24.42637,-6.4236374
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc([N+](=O)[O-])cc1,1,3.333333333333333,1,3.333333333333333,0.1512605042016806,0.0,0.0,0.0,0.0,26,0.0,150,-36.874058,-10.138516
CC(C)Oc1ccc(-c2oc(-c3ccc(C#N)cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1367521367521367,0.0,0.0,0.0,0.0,27,0.0,400,26.760063,-9.876125
CC1(C)OC(=S)CC1(O)C(=O)N(Cc1ccccc1)c1ccccc1C=O,1,2.0,1,2.0,0.1441441441441441,0.0,0.0,0.0,0.0,27,0.0,20,-13.891304,0.49947432
CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.1680672268907563,0.0,0.0,0.0,0.0,27,0.0,10,-4.6741934,-10.971512
CON(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1509433962264151,0.0,0.0,0.0,0.0,25,0.0,500,24.957392,-4.3205414
CCC(=O)Oc1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1544715447154471,0.0,0.0,0.0,0.0,29,0.0,430,36.796738,-9.804259
O=C1OC(=Cc2ccco2)N=C1c1ccc(O)cc1,1,5.555555555555555,1,5.555555555555555,0.1666666666666666,0.0,0.0,0.0,0.0,19,0.0,370,-11.2706375,11.333898
O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.1531531531531531,0.0,0.0,0.0,0.0,24,0.0,200,-36.875813,-6.252742
COCc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1531531531531531,0.0,0.0,0.0,0.0,25,0.0,350,31.02853,-5.413447
Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.16,0.0,0.0,0.0,0.0,23,0.0,300,30.20957,-9.260545
CC(=O)C1=C(C(C)=O)OC(=Cc2cccc3cccnc23)O1,1,2.0408163265306123,1,2.0408163265306123,0.1485148514851485,0.0,0.0,0.0,0.0,22,0.0,70,-22.996758,-20.630388
CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1,1,2.7777777777777777,1,2.7777777777777777,0.1792452830188679,0.0,0.0,0.0,0.0,25,0.0,380,12.035785,8.334799
O=CC1=C(c2ccccc2Cl)OC2(C1)C(=O)Nc1ccccc12,1,2.564102564102564,1,2.564102564102564,0.198019801980198,0.0,0.0,0.0,0.0,23,0.0,90,-19.012594,-11.325751
COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)c(OC)c1,1,4.761904761904762,1,4.761904761904762,0.1517857142857142,0.0,0.0,0.0,0.0,26,0.0,490,30.518543,-2.4121594
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2022471910112359,0.0,0.0,0.0,0.0,18,0.0,180,-17.628593,19.426102
O=C1C(Nc2ccccn2)=CC(=O)c2ncccc21,1,3.8461538461538463,1,3.8461538461538463,0.1382978723404255,0.0,0.0,0.0,0.0,19,0.0,130,-24.90855,-16.307375
COCCOC1Oc2ccccc2C1SCc1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.128440366972477,0.0,0.0,0.0,0.0,22,0.0,60,-15.745324,-16.830143
O=CC1=Cc2ccccc2C1=C1C=C(c2ccccc2)OC1=O,1,3.8461538461538463,1,3.8461538461538463,0.1650485436893204,0.0,0.0,0.0,0.0,23,0.0,130,-16.164219,-1.563025
O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O,1,3.225806451612903,1,3.225806451612903,0.1559633027522936,0.0,0.0,0.0,0.0,22,0.0,160,-35.905743,-5.4573503
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1,1,3.225806451612903,1,3.225806451612903,0.1881188118811881,0.0,0.0,0.0,0.0,22,0.0,160,-22.517277,17.344303
CCOc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1428571428571428,0.0,0.0,0.0,0.0,25,0.0,370,32.35953,-9.607388
O=C1CC(=O)c2ccccc2O1,1,2.0,1,2.0,0.2307692307692307,0.0,0.0,0.0,0.0,12,0.0,20,-16.710745,-7.6746016
O=CC1=Cc2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.21875,0.0,0.0,0.0,0.0,12,0.0,60,-16.027386,-2.4099138
O=C1C=NC(c2ccc(Br)cc2)=NC1=CSc1ccc(-c2ccccc2)cc1,1,3.8461538461538463,1,3.8461538461538463,0.1487603305785124,0.0,0.0,0.0,0.0,28,0.0,280,-13.002009,8.354998
COC(=O)CC1Cc2ccccc2CC1(O)C(=O)OC,1,1.9230769230769231,1,1.9230769230769231,0.15625,0.0,0.0,0.0,0.0,20,0.0,10,-10.649598,-12.51929
COc1ccc(-c2oc(-c3ccccc3)c3cccc(F)c23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.2058823529411764,0.0,0.0,0.0,0.0,24,0.0,450,22.819372,10.463247
CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1,1,2.7777777777777777,1,2.7777777777777777,0.1855670103092783,0.0,0.0,0.0,0.0,24,0.0,380,15.771887,-4.915377
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Cl,1,3.333333333333333,1,3.333333333333333,0.1855670103092783,0.0,0.0,0.0,0.0,21,0.0,150,-21.854706,11.913092
c1ccc2c(-c3coc4ccccc34)cccc2c1,1,1.851851851851852,1,1.851851851851852,0.2560975609756097,0.0,0.0,0.0,0.0,19,0.0,80,-4.4700766,-2.3907201
CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1,1,4.3478260869565215,1,4.3478260869565215,0.1578947368421052,0.0,0.0,0.0,0.0,25,0.0,360,9.695755,6.836412
O=C(CBr)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1711711711711711,0.0,0.0,0.0,0.0,26,0.0,230,18.104992,22.000116
O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1,1,2.702702702702702,1,2.702702702702702,0.1559633027522936,0.0,0.0,0.0,0.0,27,0.0,100,5.597867,-3.5265334
CCOc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1441441441441441,0.0,0.0,0.0,0.0,25,0.0,430,32.104286,-9.384853
Nc1ccc(-c2oc(-c3ccc(C(=O)O)cc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1698113207547169,0.0,0.0,0.0,0.0,25,0.0,450,31.103346,-12.641193
O=C1Oc2ccccc2N(O)C1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.18,0.0,0.0,0.0,0.0,22,0.0,140,-30.003056,-3.2451317
CC(=O)C1Cc2ccccc2C=C2C(=O)CCC21,1,2.0,1,2.0,0.1847826086956521,0.0,0.0,0.0,0.0,18,0.0,30,-14.05491,-1.6757785
Cc1cc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc(C)c1O,1,4.3478260869565215,1,4.3478260869565215,0.1559633027522936,0.0,0.0,0.0,0.0,25,0.0,460,24.990381,23.268805
COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1,1,1.9230769230769231,1,1.9230769230769231,0.1610169491525423,0.0,0.0,0.0,0.0,28,0.0,10,-11.766122,-13.469383
c1ccc(-c2oc(-c3ccc(N4CCOC4)cc3)c3ccccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1379310344827586,0.0,0.0,0.0,0.0,26,0.0,460,21.9317,-4.9555063
CCC(C)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(O)cc23)cc1,1,3.8461538461538463,1,3.8461538461538463,0.1452991452991453,0.0,0.0,0.0,0.0,27,0.0,280,26.21667,24.609715
Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1,1,5.555555555555555,1,5.555555555555555,0.2022471910112359,0.0,0.0,0.0,0.0,21,0.0,370,15.749426,-3.8429976
COCc1coc(-c2oc(-c3ccccc3)c3ccccc23)c1O,1,6.666666666666667,1,6.666666666666667,0.1588785046728972,0.0,0.0,0.0,0.0,24,0.0,270,18.405212,2.12122
CCCCOCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1610169491525423,0.0,0.0,0.0,0.0,27,0.0,260,26.204245,-5.67758
O=C1c2ccccc2-n2c1cc(=O)c1cc(Cl)ccc12,1,2.702702702702702,1,2.702702702702702,0.1770833333333333,0.0,0.0,0.0,0.0,20,0.0,100,-17.82874,-9.268496
O=C1CC=C(c2ccccc2O)C(=O)C1,1,2.0,1,2.0,0.2054794520547945,0.0,0.0,0.0,0.0,15,0.0,30,-17.541552,-3.630764
