Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
O=C1CCc2oc(O)c(C(=O)c3ccccc3)c2-c2ccccc2O1,1,1,30,30,1,[30],0.14164365,0.14164365,0.14164365,[0.14164365],0.13301895,0.13301895,0.13301895,[0.13301895],3,3,3.0,3,[3],"{'O=C1CC(=C2C(=O)c3ccccc3N2O)C(=O)c2ccccc21', 'O=C1CCc2oc(O)c(C(=O)c3ccccc3)c2-c2ccccc2O1'}",2,1.0
O=C1CCc2oc3ccccc3c2C1=O,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],2,2,2.0,2,[2],{'O=C1CCc2oc3ccccc3c2C1=O'},1,1.0
O=C1COc2ccccc2C1=C1CC(=O)c2ccccc21,1,1,110,110,1,[110],0.0938928,0.0938928,0.0938928,[0.0938928],0.0207215999999999,0.0207215999999999,0.0207215999999999,[0.0207215999999999],2,2,2.0,2,[2],{'O=C1COc2ccccc2C1=C1CC(=O)c2ccccc21'},1,1.0
O=C1CSC(=C2Nc3ccccc3C2=O)N1,1,1,110,110,1,[110],0.2245344,0.2245344,0.2245344,[0.2245344],0.1513631999999999,0.1513631999999999,0.1513631999999999,[0.1513631999999999],4,4,4.0,4,[4],"{'O=C1C(=C2C=Cc3ccccc32)Oc2ccccc21', 'O=C1CSC(=C2Nc3ccccc3C2=O)N1', 'O=C1OC(C2C(=O)Oc3ccccc3C2=O)C(=O)c2ccccc21'}",3,1.0
O=C1Cc2c(ccc3ccccc23)C(=O)N1,1,1,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.03539485,-0.03539485,-0.03539485,[-0.03539485],2,2,2.0,2,[2],{'O=C1Cc2c(ccc3ccccc23)C(=O)N1'},1,1.0
O=C1Cc2cc(Br)ccc2O1,1,1,70,70,1,[70],0.00800855,0.00800855,0.00800855,[0.00800855],-0.00211805,-0.00211805,-0.00211805,[-0.00211805],9,9,9.0,9,[9],"{'CC(C)C1(Cc2ccc(Br)cc2)OCc2ccccc21', 'O=C1CCc2cc(Br)ccc2O1', 'O=C1C=CC2C(=O)C1COc1ccccc12', 'COC(=O)N1C=Cc2ccccc2C1=CN(C)C', 'O=C1OC(=Cc2ccccc2)c2cccnc21', 'O=C1Cc2cc(Br)ccc2O1', 'O=C(Nc1cc(Br)ccc1O)c1ccc(F)cc1', 'O=C1C(=Cc2ccccc2)C(c2ccccc2)n2cccc21'}",8,1.0
O=C1Cc2ccc(Cl)cc2C(=O)C1c1ccccc1,1,1,80,80,1,[80],0.0066976,0.0066976,0.0066976,[0.0066976],7.490000000000014e-05,7.490000000000014e-05,7.490000000000014e-05,[7.490000000000014e-05],2,2,2.0,2,[2],{'O=C1Cc2ccc(Cl)cc2C(=O)C1c1ccccc1'},1,1.0
O=C1Cc2ccc(F)cc2C(=O)c2ccccc21,1,1,80,80,1,[80],0.0066936999999999,0.0066936999999999,0.0066936999999999,[0.0066936999999999],3.354999999999938e-05,3.354999999999938e-05,3.354999999999938e-05,[3.354999999999938e-05],3,3,3.0,3,[3],"{'O=C1Cc2ccc(F)cc2C(=O)c2ccccc21', 'CC(Oc1ccccc1)C(=O)O'}",2,1.0
O=C1Cc2ccccc2C(=O)C1(F)C(=O)Oc1ccccc1,1,1,100,100,1,[100],0.0099264,0.0099264,0.0099264,[0.0099264],-0.0254684499999999,-0.0254684499999999,-0.0254684499999999,[-0.0254684499999999],2,2,2.0,2,[2],{'O=C1Cc2ccccc2C(=O)C1(F)C(=O)Oc1ccccc1'},1,1.0
O=C1NC(=O)c2ccccc2C1=O,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0048719,-0.0048719,-0.0048719,[-0.0048719],2,2,2.0,2,[2],{'O=C1NC(=O)c2ccccc2C1=O'},1,1.0
O=C1NC(=O)c2ncccc21,1,1,110,110,1,[110],0.0347649,0.0347649,0.0347649,[0.0347649],-0.0591279,-0.0591279,-0.0591279,[-0.0591279],6,6,6.0,6,[6],"{'O=C1C=C(c2ccccc2O)C(=O)C1', 'O=C1NC(=O)c2ncccc21', 'O=C1CC(C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccccc1', 'O=C1CC(=Cc2ccc(Cl)cc2)N=Cc2ccccc21'}",5,1.0
O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O,1,1,130,130,1,[130],0.3123956,0.3123956,0.3123956,[0.3123956],0.1143556,0.1143556,0.1143556,[0.1143556],7,7,7.0,7,[7],"{'N#CC1=C(C#N)c2c(oc(-c3ccccc3)c2-c2ccccc2)C(=O)C1', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(O)cc1', 'C=C1C(=O)c2ccccc2C1=O', 'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O'}",6,1.0
O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,1,170,170,1,[170],0.4464211,0.4464211,0.4464211,[0.4464211],0.0623814,0.0623814,0.0623814,[0.0623814],3,3,3.0,3,[3],"{'O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1'}",2,1.0
O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1ccco1,1,1,260,260,1,[260],0.44163145,0.44163145,0.44163145,[0.44163145],-0.0152263499999999,-0.0152263499999999,-0.0152263499999999,[-0.0152263499999999],15,15,15.0,15,[15],"{'O=C1CC(=Cc2ccccc2)N=C(c2ccco2)O1', 'NC(=O)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'O=C1OC(c2ccccn2)=NC1=Cc1ccc(Br)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3cccc(OC)c23)cc1OC', 'Cc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CCCCOCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1ccco1', 'O=C1NC(c2ccccc2)=NC1=Cc1cccs1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(-c4ccccc4)cc3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'Cc1coc(-c2oc(-c3ccccc3)c3cccc(Br)c23)c1', 'Cc1ccc(-c2oc(-c3ccc(S(C)(=O)=O)cc3)c3ccccc23)cc1', 'O=Cc1coc(-c2oc(-c3ccccc3)c3ccccc23)c1'}",14,1.0
O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1,1,1,280,280,1,[280],0.4480628,0.4480628,0.4480628,[0.4480628],0.0082489999999999,0.0082489999999999,0.0082489999999999,[0.0082489999999999],17,17,17.0,17,[17],"{'COCc1coc(-c2oc(-c3ccccc3)c3ccccc23)c1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccccc1Br', 'CCOc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1Br', 'Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccc(Br)cc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'COCCOCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CCOc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1Br', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'O=C1C=NC(c2ccc(Br)cc2)=NC1=CSc1ccc(-c2ccccc2)cc1', 'Cc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccc(Br)cc23)cc1', 'Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1', 'O=C1C(=Cc2ccco2)N=C(c2ccc(O)cc2)N=C1c1ccccc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)o1'}",16,1.0
O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,1,150,150,1,[150],0.41241025,0.41241025,0.41241025,[0.41241025],0.0685772999999999,0.0685772999999999,0.0685772999999999,[0.0685772999999999],3,3,3.0,3,[3],"{'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1Br'}",2,1.0
O=C1NC(c2ccccc2)=NC1=Cc1ccc[nH]1,1,1,440,440,1,[440],0.4741193,0.4741193,0.4741193,[0.4741193],0.03185895,0.03185895,0.03185895,[0.03185895],2,2,2.0,2,[2],{'O=C1NC(c2ccccc2)=NC1=Cc1ccc[nH]1'},1,1.0
O=C1NC(c2ccccc2)=NC1=Cc1ccccc1O,1,1,160,160,1,[160],0.3752162,0.3752162,0.3752162,[0.3752162],-0.0053385,-0.0053385,-0.0053385,[-0.0053385],10,10,10.0,10,[10],"{'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1', 'O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1', 'O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1O', 'O=C(CBr)C1=Cc2ccc(=O)oc2C1=Cc1ccc(F)cc1', 'O=C1CC(=Cc2ccccc2O)N=C1c1ccc(Br)cc1', 'O=C1NC(c2ccccn2)=NC1=Cc1ccccc1', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1'}",9,1.0
O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2C1=O,1,1,90,90,1,[90],0.4126927,0.4126927,0.4126927,[0.4126927],0.3858367,0.3858367,0.3858367,[0.3858367],2,2,2.0,2,[2],{'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2C1=O'},1,1.0
O=C1NC(c2cccs2)=NC1=Cc1ccccc1,1,1,190,190,1,[190],0.39220935,0.39220935,0.39220935,[0.39220935],-0.0116648,-0.0116648,-0.0116648,[-0.0116648],3,3,3.0,3,[3],"{'O=C1NC(c2cccs2)=NC1=Cc1ccccc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O'}",2,1.0
O=C1Nc2ccc(Br)cc2C(=O)C1=Cc1ccccc1,1,1,240,240,1,[240],0.4178304,0.4178304,0.4178304,[0.4178304],-0.0142144,-0.0142144,-0.0142144,[-0.0142144],12,12,12.0,12,[12],"{'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(O)cc1', 'O=C1Nc2ccc(Br)cc2C(=O)C1=Cc1ccccc1', 'O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CC(=O)Nc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)cc1', 'O=Cc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'O=C1NC(c2ccco2)=NC1=Cc1cccs1', 'O=C1OC(c2ccccc2)=NC1=C(Nc1ccccn1)c1ccco1', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1cccs1', 'Nc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'C#CN=C1c2ccccc2-c2ccc(=O)oc21'}",11,1.0
O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1,1,1,160,160,1,[160],0.335689,0.335689,0.335689,[0.335689],-0.0448657,-0.0448657,-0.0448657,[-0.0448657],2,2,2.0,2,[2],{'O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1'},1,1.0
O=C1OC(=C(Nc2ccco2)c2ccc(Br)cc2)N=C1c1ccccc1,1,1,230,230,1,[230],0.4283546,0.4283546,0.4283546,[0.4283546],-0.0111363999999999,-0.0111363999999999,-0.0111363999999999,[-0.0111363999999999],2,2,2.0,2,[2],{'O=C1OC(=C(Nc2ccco2)c2ccc(Br)cc2)N=C1c1ccccc1'},1,1.0
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccccc1,1,1,150,150,1,[150],0.362064,0.362064,0.362064,[0.362064],0.01304895,0.01304895,0.01304895,[0.01304895],9,9,9.0,9,[9],"{'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc([N+](=O)[O-])cc1', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccccc1', 'N#Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)cc1', 'O=C1Nc2cc(Cl)ccc2C=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=N1', 'O=C1OC(=C2Oc3c(ccc4ccccc34)OC2=O)N=C1c1ccccc1'}",8,1.0
O=C1OC(=C2Nc3cc(Cl)ccc3OC2=O)N=C1c1ccc(Cl)cc1,1,1,310,310,1,[310],0.43433495,0.43433495,0.43433495,[0.43433495],-0.0191754499999999,-0.0191754499999999,-0.0191754499999999,[-0.0191754499999999],3,3,3.0,3,[3],"{'COc1cc(-c2oc(-c3ccccc3)c3ccc(C)cc23)co1', 'O=C1OC(=C2Nc3cc(Cl)ccc3OC2=O)N=C1c1ccc(Cl)cc1'}",2,1.0
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1,1,1,170,170,1,[170],0.4252601,0.4252601,0.4252601,[0.4252601],0.0412204,0.0412204,0.0412204,[0.0412204],5,5,5.0,5,[5],"{'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1C(Nc2cccnc2)=CC(=O)c2oc(=O)ccc21'}",4,1.0
O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1,1,1,200,200,1,[200],0.4181992,0.4181992,0.4181992,[0.4181992],0.0037182,0.0037182,0.0037182,[0.0037182],11,11,11.0,11,[11],"{'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1O', 'S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br'}",10,1.0
O=C1OC(=Cc2cccc([N+](=O)[O-])c2)C(=O)C1c1ccc(O)cc1,1,1,40,40,1,[40],0.0382451,0.0382451,0.0382451,[0.0382451],0.03612315,0.03612315,0.03612315,[0.03612315],2,2,2.0,2,[2],{'O=C1OC(=Cc2cccc([N+](=O)[O-])c2)C(=O)C1c1ccc(O)cc1'},1,1.0
O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1,1,1,20,20,1,[20],0.0448451,0.0448451,0.0448451,[0.0448451],0.0415008,0.0415008,0.0415008,[0.0415008],2,2,2.0,2,[2],{'O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1'},1,1.0
O=C1OC(=Cc2ccccc2)C(O)C(=O)c2ccccc21,1,1,30,30,1,[30],0.0057944,0.0057944,0.0057944,[0.0057944],-0.0043297,-0.0043297,-0.0043297,[-0.0043297],4,4,4.0,4,[4],"{'O=C1c2cccnc2C(=O)N1C1CC(CO)CC1O', 'OOC1(OCc2ccccc2)CC(Br)C(Br)C1Cl', 'O=C1OC(=Cc2ccccc2)C(O)C(=O)c2ccccc21'}",3,1.0
O=C1OC(=Cc2ccccc2)C(O)c2ccccc21,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0071424,-0.0071424,-0.0071424,[-0.0071424],2,2,2.0,2,[2],{'O=C1OC(=Cc2ccccc2)C(O)c2ccccc21'},1,1.0
O=C1OC(=Cc2ccccc2)c2ccccc21,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],2,2,2.0,2,[2],{'O=C1OC(=Cc2ccccc2)c2ccccc21'},1,1.0
O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1,1,1,170,170,1,[170],0.35368605,0.35368605,0.35368605,[0.35368605],-0.0396433,-0.0396433,-0.0396433,[-0.0396433],7,7,7.0,7,[7],"{'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1', 'O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21'}",6,1.0
O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1,1,1,20,20,1,[20],0.0002582,0.0002582,0.0002582,[0.0002582],-0.0032275999999999,-0.0032275999999999,-0.0032275999999999,[-0.0032275999999999],2,2,2.0,2,[2],{'O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1'},1,1.0
O=C1OC(=O)C1=C(Nc1ccco1)c1ccc(Br)cc1,1,1,210,210,1,[210],0.41792615,0.41792615,0.41792615,[0.41792615],-0.02090915,-0.02090915,-0.02090915,[-0.02090915],15,15,15.0,15,[15],"{'O=c1[nH]c2ccccc2s1', 'CC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCN(CC)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)oc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12', 'CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'O=Cc1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C1OC(c2ccc[nH]2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(=O)C1=C(Nc1ccco1)c1ccc(Br)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'O=C1CC(=Cc2ccc(Br)cc2)N=C(c2ccccc2)O1', 'COC(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1'}",14,1.0
O=C1OC(=O)C1=Cc1cccc(-c2ccccc2O)c1,1,1,110,110,1,[110],0.0731712,0.0731712,0.0731712,[0.0731712],-0.0207215999999999,-0.0207215999999999,-0.0207215999999999,[-0.0207215999999999],4,4,4.0,4,[4],"{'N#CC1=C(N)c2ccccc2C1=O', 'O=C1OC(=O)C1=Cc1cccc(-c2ccccc2O)c1', 'O=C1C(=O)C2(C(=O)c3ccccc3C2=O)c2ccccc21'}",3,1.0
O=C1OC(C2Nc3ccccc3OC2=O)C(=O)c2ccccc21,1,1,110,110,1,[110],0.0114885,0.0114885,0.0114885,[0.0114885],-0.0824043,-0.0824043,-0.0824043,[-0.0824043],2,2,2.0,2,[2],{'O=C1OC(C2Nc3ccccc3OC2=O)C(=O)c2ccccc21'},1,1.0
O=C1OC(Cc2ccccc2)c2ccccc21,1,1,20,20,1,[20],0.0004333,0.0004333,0.0004333,[0.0004333],-0.0030524999999999,-0.0030524999999999,-0.0030524999999999,[-0.0030524999999999],4,4,4.0,4,[4],"{'O=C1OC(Cc2ccccc2)c2ccccc21', 'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1', 'O=C(CO)NC1OC(=O)c2ccccc21'}",3,1.0
O=C1OC(c2cc([N+](=O)[O-])ccc2O)c2ccccc21,1,1,140,140,1,[140],0.0102832,0.0102832,0.0102832,[0.0102832],-0.25677505,-0.25677505,-0.25677505,[-0.25677505],2,2,2.0,2,[2],{'O=C1OC(c2cc([N+](=O)[O-])ccc2O)c2ccccc21'},1,1.0
O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O,1,1,200,200,1,[200],0.4241283,0.4241283,0.4241283,[0.4241283],0.0081431499999999,0.0081431499999999,0.0081431499999999,[0.0081431499999999],2,2,2.0,2,[2],{'O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O'},1,1.0
O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1,1,1,170,170,1,[170],0.3678706,0.3678706,0.3678706,[0.3678706],-0.0202274999999999,-0.0202274999999999,-0.0202274999999999,[-0.0202274999999999],5,5,5.0,5,[5],"{'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O', 'O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1'}",4,1.0
O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccco1,1,1,460,460,1,[460],0.4612985,0.4612985,0.4612985,[0.4612985],0.0082572999999999,0.0082572999999999,0.0082572999999999,[0.0082572999999999],2,2,2.0,2,[2],{'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccco1'},1,1.0
O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,1,180,180,1,[180],0.428811,0.428811,0.428811,[0.428811],0.0114052,0.0114052,0.0114052,[0.0114052],6,6,6.0,6,[6],"{'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'CN(C)c1cccc2ccc(=O)oc12', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1'}",5,1.0
O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1,1,1,210,210,1,[210],0.3953228,0.3953228,0.3953228,[0.3953228],-0.031238,-0.031238,-0.031238,[-0.031238],2,2,2.0,2,[2],{'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1'},1,1.0
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,1,180,180,1,[180],0.4335393,0.4335393,0.4335393,[0.4335393],0.013328,0.013328,0.013328,[0.013328],2,2,2.0,2,[2],{'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O'},1,1.0
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O,1,1,200,200,1,[200],0.4118935,0.4118935,0.4118935,[0.4118935],-0.0063056999999999,-0.0063056999999999,-0.0063056999999999,[-0.0063056999999999],2,2,2.0,2,[2],{'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O'},1,1.0
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O,1,1,170,170,1,[170],0.3562053,0.3562053,0.3562053,[0.3562053],-0.0357772,-0.0357772,-0.0357772,[-0.0357772],2,2,2.0,2,[2],{'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O'},1,1.0
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1,1,1,210,210,1,[210],0.4489078,0.4489078,0.4489078,[0.4489078],0.0270336,0.0270336,0.0270336,[0.0270336],4,4,4.0,4,[4],"{'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1'}",3,1.0
O=C1OC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O,1,1,120,120,1,[120],0.2445441,0.2445441,0.2445441,[0.2445441],0.1497502499999999,0.1497502499999999,0.1497502499999999,[0.1497502499999999],2,2,2.0,2,[2],{'O=C1OC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O'},1,1.0
O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1,1,1,170,170,1,[170],0.3842137,0.3842137,0.3842137,[0.3842137],-0.0077688,-0.0077688,-0.0077688,[-0.0077688],8,8,8.0,8,[8],"{'O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1'}",7,1.0
O=C1OC(c2ccccc2)=NC1=Cc1ccc(O)cc1,1,1,240,240,1,[240],0.4173365,0.4173365,0.4173365,[0.4173365],-0.0062655999999999,-0.0062655999999999,-0.0062655999999999,[-0.0062655999999999],4,4,4.0,4,[4],"{'O=C1OC(c2ccccc2)=NC1=Cc1ccc(O)cc1', 'O=C1CC(=Cc2ccco2)N=C(c2ccco2)N1', 'CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)cc1'}",3,1.0
O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O,1,1,200,200,1,[200],0.414481,0.414481,0.414481,[0.414481],-0.0037182,-0.0037182,-0.0037182,[-0.0037182],2,2,2.0,2,[2],{'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O'},1,1.0
